sample_id,ground_truth,custom_output,custom_time,custom_wer,custom_cer,hf_output,hf_time,hf_wer,hf_cer,avg_custom_time,avg_custom_wer,avg_custom_cer,avg_hf_time,avg_hf_wer,avg_hf_cer
23,Äänestän tänään tämän päätöslauselman puolesta.,äänestön tänään tämän päätönsä mosimun puolesta,0.05174875259399414,80.0,23.404255319148938,Äänestän tänään tämän päätöslauselman puolesta.,0.7005386352539062,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
24,Ideointiaika kului umpeen.,deointi aika kului humpein,0.066802978515625,100.0,19.23076923076923,Ideointiaika kului umpein.,0.5218794345855713,33.333333333333336,3.8461538461538463,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
25,Missä oikein olin?,missä o keenylemi,0.016004323959350586,100.0,44.44444444444444,Missä oikein olit?,0.4345223903656006,33.333333333333336,5.555555555555555,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
26,Mieleeni alkoi hiipiä paniikki.,mielen   polini palikke,0.041348934173583984,100.0,51.61290322580645,Mieleni alkoi hiiviä paniikki.,0.5846035480499268,50.0,6.451612903225806,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
27,Ja helpommalla riuhtaisisi.,ja helpommala riuhtaisisii,0.03125309944152832,100.0,11.11111111111111,Ja helpommalla riuhtaisisi.,0.5038697719573975,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
28,Eikä se ollut edes mutkainen matka.,eikä seolnut edes pukkainen mottaa,0.04021310806274414,83.33333333333333,22.857142857142858,Eikä se ollut edes mutkainen matka.,0.5785462856292725,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
29,"Äänestämällä mietintöä vastaan haluamme ilmaista, että torjumme siinä esitetyt näkemykset täysin.", ähenestemelle mietintää vastaunhalumme ilmaista ettetorjumisiin esitetyt näkemiset täysin,0.07768988609313965,90.9090909090909,20.61855670103093,"Äänestämällä mietintöä vastaan haluamme ilmaista, että torjumme siinä esitetyt näkemykset täysin.",1.1864252090454102,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
30,Nuolia alkoi sataa ympärillämme.,mu oli alkoi sata ympärillämme,0.03884744644165039,100.0,15.625,Nuolia alkoi sataa ympärillämme.,0.6171002388000488,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
31,Opiskelkaa ja käyttäkää aikaa myös kasvamiseen ihmisinä ja tiedeyhteisön jäseninä., opiskelpäa täyttetää aitkaa myös kastamisee ihmisinär ja tiedeyhteisen ja seynää,0.0608675479888916,90.0,24.390243902439025,Opiskelkaa ja käyttäkää aikaa myös kasvamiseen ihmisinä ja tiedeyhteisön jäseninä.,0.9477603435516357,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
32,Hän sivuutti vanhimmatkin toverinsa.,hän sihuutti vanhimmat kun toverinsa,0.044883012771606445,125.0,13.88888888888889,Hän sivutti vanhimmatkin toverinsa.,0.63382887840271,25.0,2.7777777777777777,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
33,Mutta miten sekään on mahdollista?,mutta miten sekään on mahdolnestu,0.04802703857421875,40.0,14.705882352941176,Mutta miten sekään on mahdollista?,0.48985910415649414,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
34,Äänestän kaikkien tässä mietinnössä esitettyjen toimenpiteiden puolesta.,äänestän kaikkeen tässä mietinnössä esitettyen paonpiteiden puolehta,0.053449392318725586,71.42857142857143,13.88888888888889,Äänestän kaikkien tässä mietinnössä esitettyjen toimenpiteiden puolesta.,0.8708789348602295,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
35,Sellainen iso metso.,san lainen a somita,0.03124380111694336,133.33333333333334,55.0,Sällainen iso metsä.,0.4666168689727783,66.66666666666667,10.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
36,Haluan korostaa sivistystehtävämme tärkeyttä.,haluan korohtaa sipistysy tehtävämme tärkeyttä,0.05558013916015625,125.0,13.333333333333334,Haluan korostaa sivistystehtävämme tärkeyttä.,0.7287330627441406,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
37,Kahvia siemaillen hän näki valtiovallan kukistuvan.,kahja siemaillen hännäkin valtiovallen kokistuvan,0.06196928024291992,83.33333333333333,15.686274509803921,"Kahvia siemäillen, hän näki valtiovallan kukistuvan.",0.7653489112854004,16.666666666666668,3.9215686274509802,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
38,Parasta kysyä muiden ihannoimalta Mysteerimieheltä.,parasta kysyä muideni hannemmalta mysteerimieheltä,0.05134081840515137,80.0,13.72549019607843,Parasta kysyä muiden ihannoimmalta mysteerimieheltä.,0.7455999851226807,40.0,3.9215686274509802,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
39,Toivottavasti Annabellestä ei tule yhtä villiä kuin nämä viikarit.,toivottaasti kannavillestä ei kule yhtävimdiä kuin nämä viikarika,0.05479168891906738,66.66666666666667,18.181818181818183,Toivottavasti Annabellestä ei tule yhtä villiä kuin nämä viikarit.,0.809985876083374,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
40,Ja mitä he sillä tiedolla tekisivät.,jamitä he sillä tirolta tikisivä,0.038707733154296875,66.66666666666667,22.22222222222222,Ja mitä he sillä tiloilla tekisivät?,0.577390193939209,33.333333333333336,11.11111111111111,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
41,Ja tuskin planeetta suvaitsisikaan joukkoja ilman ensimmäistä horoaan.,koskipolettä sovatsisikaan joukkoja ilman ensimmäistä horoaan,0.04913139343261719,62.5,21.428571428571427,Tuskin planeetta suvaitsisikaan joukkoja ilman ensimmäistä horoaan.,0.8360490798950195,25.0,5.714285714285714,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
42,Hetki oli kulunut.,ettäki oli kulunut,0.03544759750366211,66.66666666666667,22.22222222222222,Hetki oli kulunut.,0.4722280502319336,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
43,"Kokoontumisrajoitukset perustuvat epidemiologiseen arvioon taudin leviämisestä tilanteissa, joissa sosiaalisten kontaktien määrä on suuri.",kokoutumisehairotukset perusta eivimielogisen arvion tauden levienisittinanteissa ja ssäfsiialisten koltartiin väärä on suur,0.11572146415710449,92.3076923076923,28.26086956521739,"Kokoontumisrajoitukset perustuvat epidemiologiseen arvion taudin leviämisestä tinanteissa, joissa sosiaalisten kontaktien määrä on suuri.",1.338892936706543,15.384615384615385,1.4492753623188406,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
44,"Mä olen vähän myöhässä, mutta tulen niin pian kuin kerkiän.",ma olevehän ymöhessä mutta tule niinpiä kuin terkiän,0.04816079139709473,80.0,25.423728813559322,"Mä olen vähän myöhässä, mutta tulen niin pian kuin kerkiä.",0.7270104885101318,10.0,1.694915254237288,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
45,Siellä meitä oli vastassa suuri määrä verisiä ruumiita.,siellä meitä oli vastasta suuri möörän verisia ruumiita,0.04950404167175293,62.5,12.727272727272727,Siellä meitä oli vastassa suuri määrä verisiä ruumiita.,0.7154068946838379,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
46,Musta pimeys ammotti heille vastaan.,mustapi myös ammattiheille vastaan,0.04919624328613281,100.0,22.22222222222222,Musta pimeys ammotti heille vastaan.,0.5677201747894287,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
47,"Arkin keittäjät olivat ensimmäistä kertaa päässeet kokeilemaan kokkaustaitojaan tuoreilla, eksoottisilla raaka-aineilla.",parkinteettäjät omivat ensimmäistä kerpaa päässe että kokeilemaankukastaäpian tuoreilma etsoattisella vaaka aineilla,0.06315350532531738,100.0,22.5,Arkin keittäjät olivat ensimmäistä kertaa päässeet kokeilemaan kukkaustaitojaan tuoreilla eksoottisilla raaka-aineilla.,1.2600016593933105,18.181818181818183,1.6666666666666667,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
48,Samoin kotimaassa on kehitetty viranomaisyhteistyössä valmiutta erilaisiin skenaarioihin varautumiseen.,savoin kotimaassa on kehitetty viranomaisyhteistyössään valmiotta erilaisin skenaarioiken varautumiseen,0.07078909873962402,66.66666666666667,8.737864077669903,Samoin kotimaassa on kehitetty viranomaisyhteistyössä valmiutta erilaisiin skenaarioihin varautumiseen.,1.0431063175201416,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
49,Nyt he soutavat edelleen.,mitsesoitavat edelleen,0.03129720687866211,100.0,28.0,Nyt he soitavat edelleen.,0.49696850776672363,25.0,4.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
50,Mitä on kauniina oleminen?,mitä on kauniena oleminen,0.031290531158447266,75.0,11.538461538461538,Mitä on kauniina oleminen?,0.5115141868591309,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
51,Näin vihdoin Hydruksen sen todellisissa väreissä.,näin vihdoin hytrukseen sen tomellisissa väreissä,0.03983020782470703,66.66666666666667,12.244897959183673,Näin vihdoin Hydrukseen sen todellisissa väreissä.,0.7022299766540527,16.666666666666668,2.0408163265306123,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
52,Sielläpä näkeekin hän isänsä tulevan.,selpä näkeekin hän isäse huevan,0.04834890365600586,60.0,24.324324324324323,Seläpä näkeekinhän isänsä tulevan.,0.662348747253418,60.0,8.108108108108109,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
53,Petäjä oli melkein hänen kokoisensa.,petäjä oli merkein hmin kokoisensa,0.03328728675842285,80.0,16.666666666666668,Petäjä oli melkein hänen kokoisensa.,0.5918083190917969,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
54,Suurin osa kuoli ilmaston muututtua.,suurin asa koomi ilmaston muututtua,0.03177046775817871,80.0,13.88888888888889,Suurin osa kuolle ilmaston muututtua.,0.6515219211578369,20.0,5.555555555555555,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
55,Eivät ne ole heinänteossa.,eivät ne ole heinanteossa,0.031800031661987305,50.0,11.538461538461538,Eivät ne ole Heinan teossa.,0.5213077068328857,50.0,11.538461538461538,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
56,Heluna ei tottele.,heluna ei tottele,0.037693023681640625,66.66666666666667,11.11111111111111,Heluna ei tottele.,0.4587132930755615,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
57,Ravintola tunnettiin alusta lähtien erityisesti jälkiruuistaan,ravintalla tunnettiin alusta lähtien erityisesti vjärki ruuistaa,0.04311871528625488,50.0,11.290322580645162,Ravintola tunnettiin alusta lähtien erityisesti jälkiruuvistaan.,0.8398053646087646,16.666666666666668,3.225806451612903,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
58,Niin kova on se aihe.,liinkova on se aihe,0.035326242446899414,60.0,14.285714285714286,Niin kova on se aihe.,0.48540329933166504,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
59,"Ensin toisella etujalallani, sitten toisellakin.",esintoisvaetuja allaan nitsiken toisllakin,0.04440665245056152,100.0,35.416666666666664,"Ensin toisella etujalallani, sitten toisellakin.",0.6886255741119385,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
60,Äänestämme tämän vuoksi tätä päätöslauselmaa vastaan.,äänestämme tämäen vuoksi tätä päätäslausetuvavastaa,0.040790557861328125,66.66666666666667,16.9811320754717,Äänestämme tämän vuoksi tätä päätöslauselmaa vastaan.,0.7660844326019287,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
61,Äänestäjämäärä on siis meille todella tärkeä kysymys.,päänestäjämäärä on siis meille todella tärkeä kysyvys,0.049553632736206055,28.571428571428573,7.547169811320755,Äänestäjämäärä on siis meille todella tärkeä kysymys.,0.7231235504150391,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
62,Istuin alas.,n alas,0.03993391990661621,100.0,50.0,Istoin alas.,0.4190692901611328,50.0,8.333333333333334,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
63,"Äänestin puolesta, sillä ehdolla, että komissio sitoutuisi tuomaan innovointia kaikille aloille.",päänestin puolesta sillä ehdolla että komissi osi taltuisitoomaan innovointia kekille aloille,0.06759190559387207,72.72727272727273,14.583333333333334,"Äänestin puolesta sillä ehdolla, että komissio sitoutuisi tuomaan innovointia kaikille aloille.",1.0670206546783447,9.090909090909092,1.0416666666666667,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
64,Käkriäinen tahtoo tehdä työtä milloin haluaa.,käksiäinen pahtoo tehdä työtä millain haluaa,0.0341644287109375,66.66666666666667,11.11111111111111,Käkriäinen tahtoo tehdä työtä milloin haluaa.,0.7191436290740967,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
65,Mars alun perinkin perustettiin eriarvoisuuden aatteen varaan:,mars alun perinkiin perustettiin eriarvoisuuden aapeen varan,0.05401754379272461,57.142857142857146,9.67741935483871,Mars-alun perinkin perustettiin eriarhoisuuden aatteenvaraan.,0.7976031303405762,71.42857142857143,6.451612903225806,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
66,Tappiaiset olivat kyhänneet romahtamispisteessä olevan tönön lähteen viereen.,tappeest olivat kyhäneet rumattamispisteessä olevan tönen lähteeviireen,0.07265996932983398,75.0,16.883116883116884,Tappiaiset olivat kyheneet romahtamispisteessä olevan tönön lähtein viereen.,0.9125127792358398,25.0,3.896103896103896,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
67,Aloin annostella uutta annosta… Kuinkakohan pitkään sen oli vielä nukuttava?,lain annasteelle uutta annosta kuinka kohan pitkään sen ovi vielän nukuttava,0.05838751792907715,80.0,14.473684210526315,"Aloin annostella uutta annosta, kuinkakohan pitkään sen oli vielä nukuttava.",0.8737301826477051,30.0,3.9473684210526314,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
68,Hän kääntyi kuuntelemaan toisten puhetta.,kääntyi kuunterevan toisten puhetta,0.03173398971557617,60.0,19.51219512195122,Hän kääntyi kuuntelemaan toisten puhetta.,0.6260511875152588,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
69,Menimme malttamattomina Raivon kanssa katsomaan Diegon koneen näyttöä.,menemmen malttamatkomine raivon käassa katsovaan tiekon konee näyttöä,0.056252241134643555,100.0,18.571428571428573,Menemme malttamattomina Raivon kanssa katsomaan Diegon koneen näyttöä.,0.8548307418823242,12.5,1.4285714285714286,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
70,"Mitä kuuluu?"", sanoi Raivo iloisella äänellä.",itä kuuluus lain raivoviloislla äänellä,0.04199671745300293,100.0,26.666666666666668,"“Mitä kuuluu?”, sanoi Raivo iloisella äänellä.",0.7781801223754883,33.333333333333336,4.444444444444445,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
71,"Olenhan jo tarpeeksi terve, ei yksi kävelylenkki nyt parantumistani voi täysin estää.",oen holi jo tarpeeksi terve ei yksi peverylenkkinyt parantumistani voi täysin estä,0.06110215187072754,50.0,15.294117647058824,"Olenhan jo tarpeeksi terve, ei yksi kävelylenkki nyt parantumistani voi täysin estää.",0.9792866706848145,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
72,Oli ennenkin mennyt vintistä ikkunan kautta.,oli ennenkin menyt vintistä ikkunan kautta,0.03775906562805176,50.0,6.818181818181818,Oli ennenkin mennyt vintistä ikkunan kautta.,0.6543922424316406,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
73,Ette jaksaneet.,e tiaksanet,0.03338956832885742,100.0,46.666666666666664,Ehteäksänet.,0.44085168838500977,100.0,40.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
74,Äänestimme siis päätöslauselmaa vastaan.,äänestimme siis päätöslauselmaa vastaa,0.03778791427612305,50.0,7.5,Äänestimme siis päätöslauselmaa vastaan.,0.6408133506774902,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
75,Äänestin hyväksyttyä päätöslauselmaa vastaan useista syistä.,äänestin hyväksyttää päätöslausermaa vastaan useista syistä,0.04447340965270996,66.66666666666667,6.666666666666667,Äänestin hyväksyttyä päätöslauselmaa vastaan useista syistä.,0.8128681182861328,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
76,Karpit rauhoittivat aina mieltä.,harpitrauhoittivat aina mieltä,0.03190970420837402,75.0,9.375,Karpit rauhoittivat aina mieltä.,0.5937240123748779,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
77,"Kaipasin toimintaa, mutta mistä sitä löytyisi?",kaepäsin toimintaa mutta mistä sitä löytyisi,0.04488706588745117,50.0,10.869565217391305,"Kaipasin toimintaa, mutta mistä sitä löytyisi?",0.6561834812164307,0.0,0.0,0.049750595092773436,78.03567543567544,19.932411660913814,0.7380771589279175,17.267995892995895,3.1228693651141697
